_rowid_|46091|1477984851.78363|39.0|37.2036474164134|0|3801||-55|0|663|612|1700|1645|1600|28||0|0|0|23.7|0|0||677|9875|1703|39.7533763945978|||||1641|
_rowid_|46092|1477985516.85092|39.0|37.6591873862947|0|3800||0|0|663|621|1700|1649|1600|28||0|0|0|23.7|0|0||671|9929|1703|39.4010569583089|||||1641|
_rowid_|46093|1477985646.65447|39.0|37.3025516403402|0|3800||-9|0|663|614|1700|1646|1600|28||0|0|0|23.7|0|0||671|9929|1703|39.4010569583089|||||1641|
_rowid_|46094|1477985888.0288|39.0|36.9352869352869|0|3800||0|0|663|605|1700|1638|1600|28||0|0|0|23.7|0|0||670|9939|1703|39.3423370522607|||||1641|
_rowid_|46095|1477986074.02449|39.0|37.2191863995143|0|3800||0|0|663|613|1700|1647|1600|28||0|0|0|23.7|0|0||669|9948|1703|39.2836171462126|||||1641|
_rowid_|46096|1477986259.50565|39.0|37.1584699453552|0|3799||-16|0|663|612|1700|1647|1600|28||0|0|0|23.7|0|0||668|9958|1703|39.2248972401644|||||1641|
_rowid_|46097|1477986457.11456|39.0|37.1359223300971|0|3799||-53|0|663|612|1700|1648|1600|28||0|0|0|23.7|0|0||667|9968|1703|39.1661773341163|||||1641|
_rowid_|46098|1477988572.46572|39.0|36.931473620376|0|3799||-27|0|663|609|1700|1649|1600|28||0|0|0|23.6|0|0||664|9996|1703|38.9900176159718|||||1641|
_rowid_|46099|1477988592.86112|39.0|36.931473620376|0|3782||-124|0|663|609|1700|1649|1600|28||0|0|0|23.6|0|0||663|10006|1703|38.9312977099237|||||1641|
_rowid_|46100|1477988661.9167|39.0|36.931473620376|0|3797||0|0|663|609|1700|1649|1600|28||0|0|0|23.6|0|0||663|10006|1703|38.9312977099237|||||1641|
_rowid_|46101|1477989031.37448|38.0|36.3302752293578|0|3799||-46|0|646|594|1700|1635|1600|28||0|0|0|23.6|0|0||662|10016|1703|38.8725778038755|||||1641|
_rowid_|46102|1477989169.27781|38.0|36.7334547662416|0|3798||-80|0|646|605|1700|1647|1600|28||0|0|0|23.7|0|0||661|10025|1703|38.8138578978274|||||1641|
_rowid_|46103|1477989205.03393|38.0|36.6727383120826|0|3794||-51|0|646|604|1700|1647|1600|28||0|0|0|23.7|0|0||660|10035|1703|38.7551379917792|||||1641|
